,,,,,,,,,
Anzahl,GUID,NameDeutsch,DCL,ItemTyp,ausgerüstet in,Beeinflusst Gebäude,Buffs,Expedition,Seltenheit
0,24201,Weinreben,,GuildhouseItem,Rathaus, alle Gebäude der Schwerindustrie ,,,Ungewöhnlich
0,190711,Abbè,,GuildhouseItem,Rathaus, Alle Kirchen ,Reichweite(10%) ,Expedition: Männlich Glaube (10) ,Gewöhnlich
0,190716,Barmherzige Bischöfin,,GuildhouseItem,Rathaus, Alle Kirchen ,Attraktivität(7) Reichweite(15%) ,Expedition: Weiblich Glaube (30) Heilkunst (10) ,Selten
0,190712,Priester,,GuildhouseItem,Rathaus, Alle Kirchen ,Unterhaltskosten(-100%) ,Expedition: Männlich Glaube (20) ,Ungewöhnlich
0,190723,Dr. Salvador,,GuildhouseItem,Rathaus, Alle Krankenhäuser ,Personal(1) Reichweite(15%) ,Expedition: Männlich Heilkunst (45) Geschick (20) Hypnotiseur ,Episch
0,190725,Hausärztin,,GuildhouseItem,Rathaus, Alle Krankenhäuser ,Unterhaltskosten(-100%) ,Expedition: Weiblich Heilkunst (25) ,Ungewöhnlich
0,116183,Automatischer Souvenir-Kiosk,The Passage,GuildhouseItem,Rathaus, Alle kulturellen Gebäude ,Attraktivität(5) Unterhaltskosten(-25%) ,Expedition: Redegabe (15) ,Episch
0,4270,Wissenschaftliche Berichterstatterin aus der Neuen Welt,Land of Lions,GuildhouseItem,Rathaus, Alle Postämter und Briefkästen in der Neuen Welt ,Zusatzprodukte:  Forschungsberichte über die Neue Welt(3) ,Expedition: Weiblich Redegabe (15) ,Episch
0,116179,Jukebox,The Passage,GuildhouseItem,Rathaus, Alle Wohngebäude der Alten Welt ,zusätzliche EW: Wirtshaus: Varietè: Clubhaus: ,Expedition: Redegabe (25) ,Selten
0,190717,Erz-Erzbischof Archibald,,GuildhouseItem,Rathaus, Alle Wohnhäuser ,Zusatzversorgung(Schnaps wenn Kirche vorhanden) Zusatzversorgung(Wirtshaus wenn Kirche vorhanden) Zusatzversorgung(Bier wenn Kirche vorhanden) Arbeitspensum(-35%) ,Expedition: Männlich Glaube (40) Kampfkraft (20) Hypnotiseur ,Episch
0,190651,Wasserträgerin,,GuildhouseItem,Rathaus, Alle Wohnhäuser ,Brandgefahr(-20%) ,Expedition: Weiblich Heilkunst (5) ,Gewöhnlich
0,190720,Schwester,,GuildhouseItem,Rathaus, Alle Wohnhäuser ,Krankheitsgefahr(-20%) ,Expedition: Weiblich Heilkunst (15) ,Gewöhnlich
0,116178,Kältekammer,The Passage,GuildhouseItem,Rathaus, Alle Wohnhäuser ,zusätzliche EW: Brot: Fische: Bier: Fleischkonserven: Schnaps: Wurst: Sekt: Rum: Schokolade: Kaffee: Gebackene Bananen: Tortillas: ,Expedition: Geschick (25) ,Selten
0,116180,Eismacher,The Passage,GuildhouseItem,Rathaus, Alle Wohnhäuser ,zusätzliche EW: Bier: Schnaps: Sekt: Rum: Kaffee: ,Expedition: Heilkunst (10) ,Selten
0,190652,Freiwilliger Feuerwehrmann,,GuildhouseItem,Rathaus, Alle Wohnhäuser ,Zufriedenheit(5) ,Expedition: Männlich Heilkunst (10) ,Ungewöhnlich
0,190658,Feuerwehrchef George 'Drachenfeuer' Doughty,,GuildhouseItem,Rathaus," Alle Wohnhäuser der Alten und Neuen Welt, ohne Gelehrtenhäuser ",Brandgefahr(-50%) Zufriedenheit(10) Einwohner max(10%) zusätzliche EW: Markt: (1) Brot: (1) Nähmaschinen: (1) Universität: (1) Brillen: (1) Glühbirnen: (1) Sekt: (1) Dampfwagen: (1) Schokolade: (1) ,Expedition: Männlich Heilkunst (25) Kampfkraft (10) Geschick (10) ,Legendär
0,125064,Zehnsaitige Krar,Land of Lions,GuildhouseItem,Rathaus, Alle Wohnhäuser von Enbesa ,zusätzliche EW: Podium: Kloster: ,Expedition: Redegabe (15) ,Selten
0,116182,Craft-Bier zum Mitnehmen,The Passage,GuildhouseItem,Rathaus, Arbeiterhaus  Handwerkerhaus  Obrero--Haus ,Bedürfnis-Bonus(Bier(-30) zusätzliche EW: Bier: ,Expedition: Heilkunst (15) ,Episch
0,125072,Radio-Relaisstation,Land of Lions,GuildhouseItem,Rathaus, Funkturm ,Unterhaltskosten(-50%) Reichweite(17%) ,Expedition: Redegabe (20) Navigation (40) ,Episch
0,125071,Telefonverstärker,Land of Lions,GuildhouseItem,Rathaus, Gelehrtenhaus ,Bedürfnis-Bonus(Telefone(-25) ,,Selten
0,125065,Trommel von Selamawi,Land of Lions,GuildhouseItem,Rathaus, Podium  Kloster ,Unterhaltskosten(-50%) Reichweite(17%) ,Expedition: Redegabe (30) ,Episch
0,125063,Baumtrommel,Land of Lions,GuildhouseItem,Rathaus, Podium  Kloster ,Reichweite(15%) ,Expedition: Redegabe (5) ,Selten
0,192441,"Dennis Brammen, Kritiker der Gastronomie",,TownhallItem,, Alle Bauern-- und Arbeiterhäuser ,zusätzliche EW: Wirtshaus: Zusatzversorgung(Brot wenn Wirtshaus vorhanden) Zusatzversorgung(Wurst wenn Wirtshaus vorhanden) Zusatzversorgung(Fische wenn Wirtshaus vorhanden) ,Expedition: Männlich Redegabe (30) ,Episch
0,190653,Erfahrener Feuerwehrmann,,TownhallItem,, Alle Feuerwachen ,Eingreiftempo(50%) Reichweite(10%) ,Expedition: Männlich Heilkunst (15) Kampfkraft (5) ,Selten
0,24159,Öffentliche Kampagne: Esst Proteine!,,TownhallItem,, alle Gebäude der Schwerindustrie ,Zusatzversorgung(Bananen wenn Fische vorhanden) Bedürfnis-Bonus(Fische(100) ,Expedition: Weiblich Redegabe (20) ,Ungewöhnlich
0,24160,Ernährungsratgeber,,TownhallItem,, alle Gebäude der Schwerindustrie ,Zusatzversorgung(Rum wenn Tortillas vorhanden) Bedürfnis-Bonus(Tortillas(100) ,Expedition: Weiblich Redegabe (20) ,Ungewöhnlich
0,192440,"Arek Lisowski, Architekt der Oberschicht",,TownhallItem,, Alle Investoren-- und Obrerohäuser ,Einkommen pro Haus(10%) Attraktivität(2) ,Expedition: Männlich Redegabe (30) Pirat ,Episch
0,190410,"Dr. Maurice Slim, ehemaliger Leiter von Promise Trust",,TownhallItem,, Alle Krankenhäuser ,Personal(1) Eingreiftempo(70%) Mobilisierung(-10) ,Expedition: Männlich Heilkunst (55) Kampfkraft (30) Hypnotiseur ,Legendär
0,190722,Pedantische Medizinerin,,TownhallItem,, Alle Krankenhäuser ,Eingreiftempo(50%) Reichweite(10%) ,Expedition: Weiblich Heilkunst (35) Redegabe (10) ,Selten
0,191468,Verkaufsberaterin,,TownhallItem,, Alle Marktplätze ,Reichweite(40%) Attraktivität(10) ,Expedition: Weiblich Redegabe (15) ,Selten
0,191467,Hausierer,,TownhallItem,, Alle Marktplätze ,Reichweite(20%) ,Expedition: Männlich Redegabe (10) ,Ungewöhnlich
0,191710,Reklametafel für Inmas internationale Handelsmesse,,TownhallItem,, Alle Marktplätze  Bankhaus ,Unterhaltskosten(15%) Attraktivität(10) ,,Episch
0,191734,Sir Archies staatliches Gelddruck-Dings,,TownhallItem,, Alle Marktplätze  Bankhaus ,Unterhaltskosten(15%) Reichweite(35%) ,,Episch
0,191737,Lord Stringers stringente Zinswucher-gesetze,,TownhallItem,, Alle Marktplätze  Bankhaus ,Unterhaltskosten(-50%) Reichweite(-15%) ,,Episch
0,191709,Handwerkermarkt-Plakat,,TownhallItem,, Alle Marktplätze  Bankhaus ,Unterhaltskosten(10%) Attraktivität(7) ,,Selten
0,191733,Warenabgaben-Verminderungs-verordnung,,TownhallItem,, Alle Marktplätze  Bankhaus ,Unterhaltskosten(10%) Reichweite(25%) ,,Selten
0,191736,Geldwechsel-gebührenerhöhung,,TownhallItem,, Alle Marktplätze  Bankhaus ,Unterhaltskosten(-25%) Reichweite(-10%) ,,Selten
0,191708,Erntedankfest-Flugblatt,,TownhallItem,, Alle Marktplätze  Bankhaus ,Unterhaltskosten(5%) Attraktivität(5) ,,Ungewöhnlich
0,191732,Einfuhrzoll-Verminderungs-verordnung,,TownhallItem,, Alle Marktplätze  Bankhaus ,Unterhaltskosten(5%) Reichweite(15%) ,,Ungewöhnlich
0,191735,Gebühren- und Leihzinserhöhung,,TownhallItem,, Alle Marktplätze  Bankhaus ,Unterhaltskosten(-10%) Reichweite(-5%) ,,Ungewöhnlich
0,191692,Monsieur Fontaines Straßenschild-Statuten,,TownhallItem,, Alle öffentlichen Dienste ,Unterhaltskosten(15%) Reichweite(35%) ,,Episch
0,191695,Eagerlys Jeder-fünfte-Tag-ein-halber-Tag-Verordnung,,TownhallItem,, Alle öffentlichen Dienste ,Unterhaltskosten(-50%) Reichweite(-15%) ,,Episch
0,191691,Stadtplan-verordnung,,TownhallItem,, Alle öffentlichen Dienste ,Unterhaltskosten(10%) Reichweite(25%) ,,Selten
0,191694,Verordnung zur frühen Schließung,,TownhallItem,, Alle öffentlichen Dienste ,Unterhaltskosten(-25%) Reichweite(-10%) ,,Selten
0,191690,Schlagloch-verfügung,,TownhallItem,, Alle öffentlichen Dienste ,Unterhaltskosten(5%) Reichweite(15%) ,,Ungewöhnlich
0,191693,Verordnung zur Mittagsschließung,,TownhallItem,, Alle öffentlichen Dienste ,Unterhaltskosten(-10%) Reichweite(-5%) ,,Ungewöhnlich
0,191009,Oberkommissar Clifford,,TownhallItem,, Alle Polizeireviere ,Personal(1) Reichweite(15%) ,Expedition: Männlich Kampfkraft (45) Redegabe (15) ,Episch
0,191010,"Sir Charles Rafferty, Metropolitan Commissioner",,TownhallItem,, Alle Polizeireviere ,Personal(1) Eingreiftempo(70%) Mobilisierung(-10) ,Expedition: Männlich Kampfkraft (55) Redegabe (25) Hypnotiseur ,Legendär
0,191008,Kommissar,,TownhallItem,, Alle Polizeireviere ,Eingreiftempo(50%) Reichweite(10%) ,Expedition: Männlich Kampfkraft (35) Redegabe (5) ,Selten
0,191007,Inspektorin,,TownhallItem,, Alle Polizeireviere ,Unterhaltskosten(-100%) ,Expedition: Weiblich Kampfkraft (25) ,Ungewöhnlich
0,111046,Großes Forum: Wissenschaft,,TownhallItem,, Alle Rathäuser ,Attraktivität(40) ,,Episch
0,111047,Großes Forum: Literatur,,TownhallItem,, Alle Rathäuser ,Attraktivität(40) ,,Episch
0,111048,Das Internationale Liberale Kunst- und Handwerksforum,,TownhallItem,, Alle Rathäuser ,Attraktivität(50) ,,Legendär
0,111044,Kleines Forum: Landwirtschaft,,TownhallItem,, Alle Rathäuser ,Attraktivität(30) ,,Selten
0,111045,Kleines Forum: Industrie,,TownhallItem,, Alle Rathäuser ,Attraktivität(30) ,,Selten
0,133321,Eine euphorische Notiz der Königin,,TownhallItem,, Alle Restaurants des Eisernen Turms ,Unterhaltskosten(-25%) Attraktivität(150) ,,Episch
0,133322,Eine Notiz der Königin,,TownhallItem,, Alle Restaurants des Eisernen Turms ,Unterhaltskosten(-15%) Attraktivität(75) ,,Selten
0,190671,Wirtin,,TownhallItem,, Alle Wirtshäuser ,Reichweite(12%) ,Expedition: Weiblich Redegabe (20) ,Ungewöhnlich
0,191698,Reklametafel für La Condesa Del Amors majestätischen Tanz,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(15%) Attraktivität(10) ,,Episch
0,191716,Timothys verschwommenes Gesetz der äußersten Verdorbenheit,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(15%) Reichweite(35%) ,,Episch
0,191719,Erzbischofs Stipwicks früher Zapfenstreich,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(-50%) Reichweite(-15%) ,,Episch
0,192357,Wibble Soc. Club der Hexenmeister-Mitgliedschaft und Tarotkarten,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(15%) Reichweite(35%) ,Expedition: Redegabe (15) ,Episch
0,191697,Klavierkonzert-Reklametafel,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(10%) Attraktivität(7) ,,Selten
0,191715,Gesetz zur Sabbat-Abschaffung,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(10%) Reichweite(25%) ,,Selten
0,191718,Abendlicher Zapfenstreich,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(-25%) Reichweite(-10%) ,,Selten
0,191696,Alleinunterhalter-Reklametafel,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(5%) Attraktivität(5) ,,Ungewöhnlich
0,191714,Der Segen des Herrn,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(5%) Reichweite(15%) ,,Ungewöhnlich
0,191717,Mitternächtlicher Zapfenstreich,,TownhallItem,, Alle Wirtshäuser  Varietè  Kino ,Unterhaltskosten(-10%) Reichweite(-5%) ,,Ungewöhnlich
0,190731,Gefeierte Darstellerin,,TownhallItem,, Alle Wohngebäude der Alten Welt ,Zufriedenheit(7) Bedürfnis-Bonus(Varietè(-100) ,Expedition: Weiblich Redegabe (30) Glaube (30) ,Episch
0,192438,"Maxime Renard, Unterhalter der Massen",,TownhallItem,, Alle Wohngebäude der Alten Welt ,Zufriedenheit(7) Bedürfnis-Bonus(Varietè(-100) ,Expedition: Männlich Redegabe (30) ,Episch
0,111169,"Eduardo Bernal, Vater der Pressearbeit",,TownhallItem,, Alle Wohngebäude der Alten Welt ,zusätzliche EW: Schnaps: Bier: Rum: Hochräder: Taschenuhren: Schmuck: Phonographen: Aufstandsgefahr(-100%) ,Expedition: Männlich Redegabe (50) Glaube (20) ,Legendär
0,190728,Schauspielerin,,TownhallItem,, Alle Wohngebäude der Alten Welt ,Zusatzversorgung(Rum wenn Varietè vorhanden) Zusatzversorgung(Fleischkonserven wenn Varietè vorhanden) Zufriedenheit(3) ,Expedition: Weiblich Redegabe (20) Glaube (20) ,Selten
0,104518,Poesie-Abonnement,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Bedürfnis-Bonus(Regionale Post(-20) Bedürfnis-Bonus(Überregionale Post(-10) ,,Episch
0,110950,Areopag der Arbeiterschaft,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Aufstandsgefahr(-60%) ,,Episch
0,111020,Dr. Merciers Anarchie-Plakat,,TownhallItem,, Alle Wohnhäuser ,Arbeitskräfte(25%) Einkommen pro Haus(-20%) Aufstandsgefahr(-100%) ,Expedition: Redegabe (20) ,Episch
0,111028,"Industriekapitäne, Band XXXI",,TownhallItem,, Alle Wohnhäuser ,Arbeitskräfte(40%) Einkommen pro Haus(40%) Krankheitsgefahr(60%) ,,Episch
0,111034,Das Patriarchat - Die Wurzel des Klassenkampfes,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Arbeitskräfte(-20%) Aufstandsgefahr(-100%) ,,Episch
0,111040,Sophismen der doktrinären Schule des Kommunismus,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(15) Arbeitskräfte(40%) Einkommen pro Haus(-15%) ,,Episch
0,112390,Kiosk des flüchtigen Glücks,SunkenTreasure,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(20%) ,,Episch
0,112393,Nates astrographische Amüsier-Raketen,SunkenTreasure,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(7) Attraktivität(1) ,,Episch
0,190673,Bierstubenwirt Mertens,,TownhallItem,, Alle Wohnhäuser ,Zusatzversorgung(Wurst wenn Wirtshaus vorhanden) Zusatzversorgung(Brot wenn Wirtshaus vorhanden) Zusatzversorgung(Bier wenn Wirtshaus vorhanden) Zusatzversorgung(Kirche wenn Wirtshaus vorhanden) ,Expedition: Männlich Redegabe (25) Navigation (15) ,Episch
0,191469,Gordon der Meisterkrämer,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(5) Bedürfnis-Bonus(Bier(-100) ,Expedition: Männlich Redegabe (20) ,Episch
0,191567,Ernest der Erzieher,,TownhallItem,, Alle Wohnhäuser ,zusätzliche EW: Schule: Arbeitskräfte(10%) ,Expedition: Männlich Geschick (20) ,Episch
0,191572,Miles der Meisterbutler,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(8) Aufstandsgefahr(-30%) ,Expedition: Männlich Kampfkraft (20) Heilkunst (20) ,Episch
0,191740,Patriarch Grigors Kalender der heiligen Tage,,TownhallItem,, Alle Wohnhäuser ,zusätzliche EW: Kirche: Kapelle: Bedürfnis-Bonus(Kirche(-60) Bedürfnis-Bonus(Kapelle(-60) ,,Episch
0,191746,Mr. Slipperys ausgezeichnetes Abwasser-abkommen,,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(-15%) Krankheitsgefahr(-60%) ,,Episch
0,191749,Mrs. Beetles abscheuliches Seuchengesetz,,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(40%) Krankheitsgefahr(30%) ,,Episch
0,191752,Arthur Ramshackles Pläne für große Wasserspeicher,,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(-15%) Brandgefahr(-60%) ,,Episch
0,191755,"Caprice GmbH, Das Monopol auf regionale Bauvorhaben",,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(40%) Brandgefahr(30%) ,,Episch
0,191758,Pulltoddle-Verordnung zur Demonstrations-freiheit,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(12) Aufstandsgefahr(30%) ,,Episch
0,191761,Eine kraftvolle Kriegsrechts-verhängung,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(-3) Aufstandsgefahr(-60%) ,,Episch
0,191779,Ms. Amelias wesentliche Prohibitionsmaßnahmen,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(-4) Bedürfnis-Bonus(Rum(-40) Bedürfnis-Bonus(Bier(-40) Bedürfnis-Bonus(Schnaps(-40) Bedürfnis-Bonus(Sekt(-40) ,,Episch
0,191782,Lord Farquahars Anpassung der Alkoholsteuer,,TownhallItem,, Alle Wohnhäuser ,zusätzliche EW: Bier: Schnaps: Sekt: Rum: ,,Episch
0,191785,Lord Wainthrops höchst strenge Schnapsbesteuerung-steuerung,,TownhallItem,, Alle Wohnhäuser ,zusätzliche EW: Bier: Schnaps: Sekt: Rum: ,,Episch
0,191790,Merciers Anweisung zur Trennung von Kirche und Staat,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(12) Aufstandsgefahr(30%) ,,Episch
0,191793,Lucius' lange Verschollene Glaubensdoktrin,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(-4) Aufstandsgefahr(-60%) ,,Episch
0,191796,Brutale Steuergesetzgebung des Geizigen Georgs,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(-4) Einkommen pro Haus(40%) ,,Episch
0,191799,Mrs. O'Maras wunderbare Steuersenkungs-vorschriften,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(12) Einkommen pro Haus(-15%) ,,Episch
0,191802,Bente Jorgensens Verordnung zum bezahlten Urlaub,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(12) Arbeitskräfte(-15%) ,,Episch
0,191805,Malchings Fahrplan zurück zur Leibeigenschaft,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(-4) Arbeitskräfte(50%) ,,Episch
0,191811,George Smiths Statut für universelle Zusammenarbeit,,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(-15%) Aufstandsgefahr(-60%) ,,Episch
0,191823,Lady Hunts Loblied auf die Geduldige Ehefrau,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(18) Arbeitskräfte(-15%) Aufstandsgefahr(30%) ,,Episch
0,192363,Vicentes Informant,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(8) Aufstandsgefahr(-40%) ,Expedition: Weiblich Jagdglück (20) Redegabe (10) Navigation (5) ,Episch
0,192468,"Elliot 'Blitz', Ingenieur für Sicherheit",,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Brandgefahr(-20%) Krankheitsgefahr(-20%) Aufstandsgefahr(-20%) ,Expedition: Männlich Geschick (30) ,Episch
0,192484,Millicents Manifest der Suffragette,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(18) Arbeitskräfte(15%) Aufstandsgefahr(-30%) ,,Episch
0,102179,Halbgefrorene Ratten,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(-25) Aufstandsgefahr(500%) ,,Gewöhnlich
0,190669,Schankwirt,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(3) ,Expedition: Männlich Redegabe (10) ,Gewöhnlich
0,190675,Kamerad,,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(5%) ,Expedition: Männlich Redegabe (10) ,Gewöhnlich
0,190726,Narr,,TownhallItem,, Alle Wohnhäuser ,Bedürfnis-Bonus(Varietè(-100) ,Expedition: Männlich Redegabe (10) ,Gewöhnlich
0,191006,Wachtmeister,,TownhallItem,, Alle Wohnhäuser ,Aufstandsgefahr(-20%) ,Expedition: Männlich Kampfkraft (15) ,Gewöhnlich
0,191466,Krämerin,,TownhallItem,, Alle Wohnhäuser ,Bedürfnis-Bonus(Markt(-100) ,Expedition: Weiblich Redegabe (5) ,Gewöhnlich
0,191564,Gouvernante,,TownhallItem,, Alle Wohnhäuser ,Bedürfnis-Bonus(Schule(-100) ,Expedition: Weiblich Glaube (5) ,Gewöhnlich
0,191569,Hausmädchen,,TownhallItem,, Alle Wohnhäuser ,Bedürfnis-Bonus(Clubhaus(-100) ,Expedition: Weiblich Kampfkraft (5) Heilkunst (5) ,Gewöhnlich
0,191575,Geldverleiher,,TownhallItem,, Alle Wohnhäuser ,Bedürfnis-Bonus(Bankhaus(-100) ,Expedition: Männlich Redegabe (5) ,Gewöhnlich
0,112391,Schicksalhafte Tombola unerklärlicher Neugierde,SunkenTreasure,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(30%) ,,Legendär
0,112394,Raketenset Tschingderassabum,SunkenTreasure,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Attraktivität(1) ,,Legendär
0,113800,"Fernando de Faro, Kaffeeliebhaber und durch und durch ein Schuft",SunkenTreasure,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Bedürfnis-Bonus(Kaffee(-100) ,Expedition: Männlich Redegabe (50) ,Legendär
0,116186,Heitere Party- Luftballonpumpe,The Passage,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Arbeitskräfte(20%) Einkommen pro Haus(10%) ,Expedition: Heilkunst (25) ,Legendär
0,190269,Detektiv Nicolas Gabriel die Spürnase,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Einkommen pro Haus(10%) Aufstandsgefahr(-50%) ,Expedition: Männlich Kampfkraft (55) Redegabe (25) ,Legendär
0,190674,"Franck von Lewenstein, Gastronom",,TownhallItem,, Alle Wohnhäuser ,zusätzliche EW: Wirtshaus: Zusatzversorgung(Bier wenn Wirtshaus vorhanden) ,Expedition: Männlich Redegabe (30) Jagdglück (25) ,Legendär
0,190679,"Prof. Iwa Ebashi, Pionier des Radioaktiven",,TownhallItem,, Alle Wohnhäuser ,zusätzliche EW: Universität: Krankheitsgefahr(-50%) ,Expedition: Weiblich Redegabe (50) Heilkunst (30) ,Legendär
0,190719,"Papst Lucius IV.,  'der Visionär'",,TownhallItem,, Alle Wohnhäuser ,Arbeitspensum(-50%) Zusatzversorgung(Rum wenn Kirche vorhanden) Zufriedenheit(10) ,Expedition: Männlich Glaube (50) Redegabe (30) Hypnotiseur ,Legendär
0,191470,"Aristelia Bataille, Traiteur für Feinkost",,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Bedürfnis-Bonus(Sekt(-100) ,Expedition: Weiblich Redegabe (25) ,Legendär
0,191573,"Joseph Beaumont, Gründer des Reform Clubs",,TownhallItem,, Alle Wohnhäuser ,zusätzliche EW: Clubhaus: Zusatzversorgung(Zigarren wenn Clubhaus vorhanden) ,Expedition: Männlich Kampfkraft (25) Heilkunst (25) ,Legendär
0,110949,Tribunal des Volkes,,TownhallItem,, Alle Wohnhäuser ,Aufstandsgefahr(-40%) ,,Selten
0,111019,Ikonographie des menschlichen Geistes,,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(-15%) Aufstandsgefahr(-50%) ,Expedition: Redegabe (15) ,Selten
0,111027,"Industriekapitäne, Band XVI",,TownhallItem,, Alle Wohnhäuser ,Arbeitskräfte(25%) Einkommen pro Haus(20%) Krankheitsgefahr(40%) ,,Selten
0,111033,Ein Aufsatz über Gleichberechtigung,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(7) Arbeitskräfte(-15%) Aufstandsgefahr(-50%) ,,Selten
0,111039,Selbstporträt eines Anarchisten,,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(10) Arbeitskräfte(25%) Einkommen pro Haus(-10%) ,,Selten
0,112389,Geheimnisvoller Warenautomat,SunkenTreasure,TownhallItem,, Alle Wohnhäuser ,Einkommen pro Haus(15%) ,,Selten
0,112392,Nates experimentelles Lichterspiel,SunkenTreasure,TownhallItem,, Alle Wohnhäuser ,Zufriedenheit(5) Attraktivität(1) ,,Selten
0,190672,Großzügiger Gastwirt,,TownhallItem,, Alle Wohnhäuser ,zusätzliche EW: Wirtshaus: Zusatzversorgung(Kirche wenn Wirtshaus vorhanden) ,Expedition: Männlich Redegabe (20) Kampfkraft (15) ,Selten
0,190677,Dozentin,,TownhallItem,, Alle Wohnhäuser ,Zusatzversorgung(Varietè wenn Universität vorhanden) Arbeitskräfte(15%) ,Expedition: Weiblich Redegabe (30) Heilkunst (10) PerkArcheologist ,Selten
0,191566,Rektorin,,TownhallItem,, Alle Wohnhäuser ,zusätzliche EW: Schule: Krankheitsgefahr(-20%) ,Expedition: Weiblich Redegabe (15) ,Selten
